session	bill	chamber	printed_roll	roll_call_id	date	yea	nay	passed	status	governor	disposition	reason	desc	title
2137	HB0034	S		1512681	2025-02-06	28	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	State Campgrounds Amendments
2137	HB0035	H		1511499	2025-01-23	27	41	0	6	none	screened	not-enacted-status-6	House/ failed	Sex, Kidnap, and Child Abuse Offender Registry Modifications
2137	HB0036	H		1511802	2025-01-23	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Provo Canyon Resource Management Plan Amendments
2137	HB0036	S		1511805	2025-02-06	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Provo Canyon Resource Management Plan Amendments
2137	HB0037	H		1515020	2025-02-20	58	9	1	4	signed	screened	not-divided	House/ passed 3rd reading	Utah Housing Amendments
2137	HB0037	H		1515024	2025-03-07	39	30	1	4	signed	batch-02	imported	House/ concurs with Senate amendment	Utah Housing Amendments
2137	HB0037	S		1515023	2025-03-07	22	6	1	4	signed	batch-02	imported	Senate/ passed 2nd & 3rd readings/ suspension	Utah Housing Amendments
2137	HB0038	H		1512749	2025-02-12	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Criminal Offenses Modifications
2137	HB0038	H		1512753	2025-03-05	68	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Criminal Offenses Modifications
2137	HB0038	S		1512752	2025-03-05	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Criminal Offenses Modifications
2137	HB0039	H		1514123	2025-02-21	68	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Correctional Health Amendments
2137	HB0039	H		1514126	2025-03-06	72	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Correctional Health Amendments
2137	HB0039	S		1514125	2025-03-05	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Correctional Health Amendments
2137	HB0040	H		1511671	2025-02-18	69	2	1	4	signed	screened	not-divided	House/ passed 3rd reading	School Safety Amendments
2137	HB0040	H		1511676	2025-03-07	67	3	1	4	signed	screened	not-divided	House Conference Committee - Final Passage	School Safety Amendments
2137	HB0040	S		1511674	2025-03-05	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	School Safety Amendments
2137	HB0040	S		1511675	2025-03-07	25	0	1	4	signed	screened	not-divided	Senate Conference Committee - Final Passage	School Safety Amendments
2137	HB0041	H		1509886	2025-02-04	72	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	State Water Policy Amendments
2137	HB0041	S		1509889	2025-02-14	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	State Water Policy Amendments
2137	HB0042	H		1509793	2025-02-06	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	English Learner Amendments
2137	HB0042	S		1509796	2025-03-04	27	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	English Learner Amendments
2137	HB0043	H		1509969	2025-01-23	74	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Education Program Sunset Amendments
2137	HB0043	S		1509972	2025-02-04	29	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Education Program Sunset Amendments
2137	HB0044	H		1509797	2025-01-23	72	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Private Airport Notice Amendments
2137	HB0044	H		1509802	2025-02-19	69	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Private Airport Notice Amendments
2137	HB0044	S		1509801	2025-02-14	21	1	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Private Airport Notice Amendments
2137	HB0046	H		1509961	2025-02-04	66	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Water Rights Applications Amendments
2137	HB0046	S		1509964	2025-02-14	22	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Water Rights Applications Amendments
2137	HB0047	H		1509775	2025-02-04	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Public Lands Watering Rights Amendments
2137	HB0047	S		1509778	2025-02-20	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Public Lands Watering Rights Amendments
2137	HB0048	H		1509878	2025-02-10	75	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Wildland Urban Interface Modifications
2137	HB0048	H		1509883	2025-03-05	73	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Wildland Urban Interface Modifications
2137	HB0048	S		1509882	2025-03-05	24	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Wildland Urban Interface Modifications
2137	HB0049	H		1509868	2025-02-04	45	25	1	4	signed	batch-02	imported	House/ passed 3rd reading	Juror Eligibility Amendments
2137	HB0049	S		1509871	2025-02-20	16	5	1	4	signed	batch-02	imported	Senate/ passed 3rd reading	Juror Eligibility Amendments
2137	HB0050	H		1509835	2025-01-27	73	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Occupational Safety and Health Amendments
2137	HB0050	S		1509838	2025-02-07	27	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Occupational Safety and Health Amendments
2137	HB0051	H		1509977	2025-01-23	74	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Higher Education Reporting Amendments
2137	HB0051	H		1509982	2025-02-10	71	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Higher Education Reporting Amendments
2137	HB0051	S		1509981	2025-02-06	28	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Higher Education Reporting Amendments
2137	HB0053	H		1509991	2025-02-04	68	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Litter Cleanup Amendments
2137	HB0053	H		1509996	2025-03-03	69	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Litter Cleanup Amendments
2137	HB0053	S		1509995	2025-02-28	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Litter Cleanup Amendments
2137	HB0054	H		1512888	2025-02-04	68	3	1	4	signed	screened	not-divided	House/ passed 3rd reading	Cannabinoid Amendments
2137	HB0054	H		1512893	2025-03-07	67	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Cannabinoid Amendments
2137	HB0054	S		1512892	2025-03-07	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Cannabinoid Amendments
2137	HB0055	H		1510006	2025-01-27	72	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	County Office Amendments
2137	HB0055	S		1510009	2025-02-14	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	County Office Amendments
2137	HB0056	H		1510010	2025-01-23	74	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Civil Commitment Modifications
2137	HB0056	H		1510015	2025-02-10	72	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Civil Commitment Modifications
2137	HB0056	S		1510014	2025-02-06	27	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Civil Commitment Modifications
2137	HB0057	H		1512377	2025-02-27	72	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Residential Solar Panel Consumer Protection Amendments
2137	HB0057	S		1512379	2025-03-05	21	5	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Residential Solar Panel Consumer Protection Amendments
2137	HB0058	H		1511517	2025-02-20	66	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Building Inspector Amendments
2137	HB0058	H		1511521	2025-03-05	72	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Building Inspector Amendments
2137	HB0058	S		1511520	2025-03-05	27	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Building Inspector Amendments
2137	HB0059	H		1509983	2025-01-28	72	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Fireworks Modifications
2137	HB0059	H		1509988	2025-02-10	71	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Fireworks Modifications
2137	HB0059	S		1509987	2025-02-07	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Fireworks Modifications
2137	HB0060	H		1510000	2025-01-28	70	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	State Tax Amendments
2137	HB0060	H		1510005	2025-03-05	69	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	State Tax Amendments
2137	HB0060	S		1510004	2025-03-03	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	State Tax Amendments
2137	HB0061	H		1512472	2025-01-24	70	0	1	6	none	screened	not-divided	House/ passed 3rd reading	Tax Withholding Amendments
2137	HB0062	H		1510016	2025-01-29	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Property Tax Act Modifications
2137	HB0062	S		1510019	2025-02-14	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Property Tax Act Modifications
2137	HB0063	H		1512594	2025-02-21	68	0	1	6	none	screened	not-divided	House/ passed 3rd reading	Criminal Justice and Mental Health Coordination Amendments
2137	HB0064	H		1514894	2025-01-28	68	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Public Official Bonding Amendments
2137	HB0064	S		1514897	2025-02-14	21	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Public Official Bonding Amendments
2137	HB0065	H		1511389	2025-02-18	66	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Firefighter Cancer Amendments
2137	HB0065	H		1511393	2025-03-05	74	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Firefighter Cancer Amendments
2137	HB0065	S		1511392	2025-03-05	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Firefighter Cancer Amendments
2137	HB0066	H		1512399	2025-01-31	73	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Ritual Abuse Amendments
2137	HB0066	S		1512402	2025-02-14	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Ritual Abuse Amendments
2137	HB0067	H		1510033	2025-01-24	70	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Precious Metals Investment and Administration Amendments
2137	HB0067	S		1510036	2025-03-03	19	6	1	4	signed	dropped:not-recognizable	treasurer's precious metals administrative costs	Senate/ passed 3rd reading	Precious Metals Investment and Administration Amendments
2137	HB0068	H		1514510	2025-02-13	66	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Insurance Funds Amendments
2137	HB0068	H		1514514	2025-03-03	73	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Insurance Funds Amendments
2137	HB0068	S		1514513	2025-02-28	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Insurance Funds Amendments
2137	HB0069	H		1513604	2025-01-29	72	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Government Records and Information Amendments
2137	HB0069	H		1513608	2025-02-19	54	18	1	4	signed	dropped	filter-5-two-directions: expands voter privacy but also requires a bad-faith finding before a records requester can be paid fees, and lets a court charge fees to a requester	House/ concurs with Senate amendment	Government Records and Information Amendments
2137	HB0069	S		1513607	2025-02-18	27	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Government Records and Information Amendments
2137	HB0070	H		1512370	2025-02-27	69	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Decommissioned Asset Disposition Amendments
2137	HB0070	H		1512374	2025-03-05	65	2	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Decommissioned Asset Disposition Amendments
2137	HB0070	S		1512373	2025-03-05	22	1	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Decommissioned Asset Disposition Amendments
2137	HB0071	H		1510025	2025-01-28	73	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Committee of Consumer Services Sunset Amendments
2137	HB0071	S		1510028	2025-02-06	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Committee of Consumer Services Sunset Amendments
2137	HB0072	H		1512252	2025-01-29	67	0	1	6	none	screened	not-divided	House/ passed 3rd reading	Electricity Rate Amendments
2137	HB0073	H		1510047	2025-01-28	72	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Administrative Procedures Act Amendments
2137	HB0073	S		1510050	2025-02-28	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Administrative Procedures Act Amendments
2137	HB0074	H		1510051	2025-01-29	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Foreign Judgment Amendments
2137	HB0074	S		1510054	2025-02-20	21	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Foreign Judgment Amendments
2137	HB0075	H		1510067	2025-03-03	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Reauthorization of Administrative Rules
2137	HB0075	H		1510069	2025-03-06	72	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Reauthorization of Administrative Rules
2137	HB0075	S		1510068	2025-03-05	27	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Reauthorization of Administrative Rules
2137	HB0076	H		1510097	2025-02-14	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Public Education Revisions
2137	HB0076	H		1510101	2025-03-03	71	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Public Education Revisions
2137	HB0076	S		1510100	2025-02-28	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Public Education Revisions
2137	HB0077	H		1510085	2025-02-21	49	20	1	3	became-law-without-signature	screened	not-the-chambers-final-roll	House/ passed 3rd reading	Flag Display Amendments
2137	HB0077	H		1510089	2025-03-06	53	20	1	3	became-law-without-signature	deferred	user-direction: flag display on government property, contested direction and general is barred	House/ concurs with Senate amendment	Flag Display Amendments
2137	HB0077	S		1510088	2025-03-06	21	8	1	3	became-law-without-signature	deferred	user-direction: flag display on government property, contested direction and general is barred	Senate/ passed 2nd & 3rd readings/ suspension	Flag Display Amendments
2137	HB0078	H		1510115	2025-02-11	73	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Criminal Offenses Amendments
2137	HB0078	H		1510119	2025-03-05	72	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Criminal Offenses Amendments
2137	HB0078	S		1510118	2025-03-05	20	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Criminal Offenses Amendments
2137	HB0079	H		1510091	2025-02-13	70	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Adaptive Driving Equipment Amendments
2137	HB0079	S		1510094	2025-03-05	24	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Adaptive Driving Equipment Amendments
2137	HB0080	H		1512001	2025-02-04	64	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Disorderly Conduct Amendments
2137	HB0080	H		1512005	2025-03-07	65	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Disorderly Conduct Amendments
2137	HB0080	S		1512004	2025-03-07	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Disorderly Conduct Amendments
2137	HB0081	H		1510110	2025-02-07	51	19	1	4	signed	deferred	user-direction: fluoride ban, the operator does not accept the mainstream-consensus tiebreak on fluoride	House/ passed 3rd reading	Fluoride Amendments
2137	HB0081	S		1510113	2025-02-21	18	8	1	4	signed	deferred	user-direction: fluoride ban, the operator does not accept the mainstream-consensus tiebreak on fluoride	Senate/ passed 3rd reading	Fluoride Amendments
2137	HB0082	H		1510128	2025-01-31	72	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Law Enforcement Modifications
2137	HB0082	S		1510131	2025-02-27	22	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Law Enforcement Modifications
2137	HB0084	H		1510134	2025-02-10	73	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Vaccine Amendments
2137	HB0084	H		1510139	2025-02-28	65	2	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Vaccine Amendments
2137	HB0084	S		1510138	2025-02-27	19	5	1	4	signed	dropped:no-direction	designates food containing vaccine material as a drug; symbolic, no measurable health-policy effect	Senate/ passed 3rd reading	Vaccine Amendments
2137	HB0085	H		1515121	2025-02-04	64	9	1	4	signed	screened	not-divided	House/ passed 3rd reading	Environmental Permitting Modifications
2137	HB0085	S		1515124	2025-03-05	23	1	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Environmental Permitting Modifications
2137	HB0086	H		1510106	2025-03-03	72	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Homeowners' Association Requirements
2137	HB0086	S		1510107	2025-03-07	24	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Homeowners' Association Requirements
2137	HB0087	H		1510165	2025-02-07	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Drug Trafficking Amendments
2137	HB0087	S		1510167	2025-03-04	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Drug Trafficking Amendments
2137	HB0089	H		1510175	2025-02-07	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Water Transfer Amendments
2137	HB0089	S		1510178	2025-02-28	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Water Transfer Amendments
2137	HB0091	H		1510153	2025-01-30	73	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Technical College Amendments
2137	HB0091	S		1510156	2025-02-10	24	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Technical College Amendments
2137	HB0092	H		1512805	2025-02-18	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Private Individual Force and Detention Amendments
2137	HB0092	S		1512807	2025-03-06	24	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Private Individual Force and Detention Amendments
2137	HB0093	H		1510192	2025-02-06	70	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Rehabilitation Services Modifications
2137	HB0093	S		1510195	2025-02-27	22	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Rehabilitation Services Modifications
2137	HB0094	H		1510187	2025-02-07	72	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Exemptions from Dangerous Weapons Provisions
2137	HB0094	S		1510190	2025-02-20	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Exemptions from Dangerous Weapons Provisions
2137	HB0095	H		1510198	2025-02-10	74	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Financial Disclosure Revisions
